"id","demand_zone_id","zone_id","status","name","created_at","updated_at","created_by","updated_by"
202,4,145,inactive,Pematang Siantar,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
203,4,147,inactive,Sukoharjo South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
204,4,148,inactive,Sragen South West,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
205,4,149,inactive,Magetan North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
206,4,150,inactive,Madiun Kabupaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
207,4,151,inactive,Malang Kabupaten North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
208,4,152,inactive,Karanganyar North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
209,4,153,inactive,Payakumbuh,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
210,4,154,inactive,Banda Aceh,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
211,4,155,inactive,Magetan South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
212,4,156,inactive,Bukittinggi Kabupaten East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
213,4,157,inactive,Gorontalo,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
214,4,158,inactive,Kendari,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
215,4,159,inactive,Purwokerto,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
216,4,160,inactive,Tasikmalaya,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
217,4,161,inactive,Cianjur,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
218,4,162,inactive,Lembang,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
219,4,163,inactive,Sragen South East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
220,4,164,inactive,Cilacap,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
221,4,165,inactive,Banyumas East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
222,4,166,inactive,Purbalingga West,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
223,4,167,inactive,Klaten North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
224,4,168,inactive,Klaten East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
225,4,169,inactive,Klaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
226,4,170,inactive,Ngawi Central,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
227,4,171,inactive,Magetan Central,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
228,4,172,inactive,Madiun Kabupaten North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
229,4,173,inactive,Madiun Kabupaten East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
230,4,174,inactive,Indramayu,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
231,4,175,inactive,Subang Central,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
232,4,177,inactive,Magelang Kabupaten South East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
233,4,178,inactive,Karanganyar South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
234,4,179,inactive,Karawang North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
235,4,180,inactive,Malang Kabupaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
236,4,181,inactive,Bangkalan West,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
237,4,182,inactive,Demak Central,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
238,4,183,inactive,Demak Kabupaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
239,4,184,inactive,Demak East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
240,4,185,inactive,Kudus North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
241,4,186,inactive,Kudus South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
242,4,187,inactive,Jepara South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
243,4,188,inactive,Boyolali South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
244,4,189,inactive,Boyolali Kabupaten East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
245,4,190,inactive,Majalengka,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
246,4,191,inactive,Surabaya East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
247,4,192,inactive,Sidoarjo North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
248,4,193,inactive,Magelang Kabupaten North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
249,4,194,inactive,Kupang,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
250,4,195,inactive,Jayapura,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
251,4,196,inactive,Wonogiri,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
252,4,197,inactive,Banyuwangi Kabupaten North,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
253,4,198,inactive,Bojonegoro,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
254,4,199,inactive,Padang Pariaman Kabupaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
255,4,200,inactive,Padang Pariaman,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
256,4,201,inactive,Purworejo,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
257,4,202,inactive,Demak Kabupaten South East,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
258,4,203,inactive,Demak Kabupaten West,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
259,4,204,inactive,Yogyakarta - Bantul South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
260,4,205,inactive,Magelang Kabupaten West,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
261,4,206,inactive,Yogyakarta - Bantul West,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
262,4,207,inactive,Magelang Kabupaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
263,4,208,inactive,Pekalongan Kabupaten South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
264,4,209,inactive,Pamekasan South,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
265,4,210,inactive,Jepara,"2024-07-05 09:44:08","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
266,4,211,inactive,Bandar Lampung Kabupaten North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
267,4,212,inactive,Maros,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
268,4,213,inactive,Pasuruan Kabupaten East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
269,4,214,inactive,Buleleng Central,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
270,4,215,inactive,Sumedang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
271,4,216,inactive,Palangkaraya,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
272,4,217,inactive,Ambon,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
273,4,218,inactive,Banyuwangi Kabupaten West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
274,4,219,inactive,Subang Kabupaten West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
275,4,220,inactive,Palopo,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
276,4,221,inactive,Probolinggo North East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
277,4,223,inactive,Ambon East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
278,4,224,inactive,Ambon North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
279,4,225,inactive,Bangka Kabupaten South,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
280,4,226,inactive,Belitung,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
281,4,227,inactive,Tenggarong,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
282,4,228,inactive,Buleleng West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
283,4,229,inactive,Bandar Lampung Kabupaten East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
284,4,230,inactive,Bontang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
285,4,231,inactive,Sorong,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
286,4,233,inactive,Tomohon,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
287,4,234,inactive,Subang Kabupaten North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
288,4,235,inactive,Indramayu Kabupaten,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
289,4,236,inactive,Rangkasbitung,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
290,4,237,inactive,Manado North East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
291,4,238,inactive,Kulon Progo,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
292,4,239,inactive,Manado East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
293,4,240,inactive,Pemalang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
294,4,241,inactive,Jembrana,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
295,4,242,inactive,Bondowoso,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
296,4,243,inactive,West Lombok,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
297,4,244,inactive,Pandeglang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
298,4,245,inactive,Kendal,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
299,4,246,inactive,Nganjuk,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
300,4,247,inactive,Rembang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
301,4,248,inactive,Pati,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
302,4,249,inactive,Blora,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
303,4,250,inactive,Purwodadi,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
304,4,251,inactive,Bandung West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
305,4,252,inactive,Pangkajene Kepulauan,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
306,4,253,inactive,Sidenreng Rappang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
307,4,254,inactive,Tanjung Balai,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
308,4,255,inactive,Blitar,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
309,4,256,inactive,Tulungagung,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
310,4,257,inactive,Bengkulu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
311,4,258,inactive,Mamuju,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
312,4,259,inactive,Watampone,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
313,4,260,inactive,Parepare,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
314,4,261,inactive,Batang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
315,4,262,inactive,Blora Kabupaten South,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
316,4,263,inactive,Bojonegoro West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
317,4,264,inactive,Grobogan Kabupaten East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
318,4,265,inactive,Grobogan Kabupaten West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
319,4,266,inactive,Jepara North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
320,4,267,inactive,Kendal Kabupaten South,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
321,4,268,inactive,Labuhan,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
322,4,269,inactive,Pandeglang Kabupaten North East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
323,4,270,inactive,Lamongan Kabupaten North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
324,4,271,inactive,Lamongan Kabupaten West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
325,4,272,inactive,Pati Kabupaten North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
326,4,273,inactive,Pati Kabupaten South,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
327,4,274,inactive,Rembang Kabupaten East,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
328,4,275,inactive,Sampang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
329,4,276,inactive,Sumenep,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
330,4,277,inactive,Tuban,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
331,4,278,inactive,Takalar,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
332,4,279,inactive,Jeneponto,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
333,4,280,inactive,Bantaeng,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
334,4,281,inactive,Bulukumba,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
335,4,282,inactive,Sinjai,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
336,4,283,inactive,Bone,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
337,4,284,inactive,Takalar Kabupaten West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
338,4,285,inactive,Gowa Kabupaten West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
339,4,286,inactive,Barru,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
340,4,287,inactive,Soppeng,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
341,4,288,inactive,Wajo,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
342,4,289,inactive,Pinrang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
343,4,290,inactive,Enrekang,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
344,4,291,inactive,Polewali Mandar,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
345,4,292,inactive,Tana Toraja,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
346,4,293,inactive,North Luwu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
347,4,294,inactive,East Luwu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
348,4,295,inactive,Luwu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
349,4,296,inactive,Muna,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
350,4,297,inactive,Baubau,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
351,4,298,inactive,North Mamuju,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
352,4,299,inactive,Konawe,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
353,4,300,inactive,Parigi Kabupaten South,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
354,4,301,inactive,Poso,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
355,4,302,inactive,Banggai,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
356,4,303,inactive,Maros Kabupaten North,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
357,4,304,inactive,Majene,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
358,4,305,inactive,North Toraja,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
359,4,306,inactive,Aceh Singkil,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
360,4,307,inactive,Aceh Tenggara,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
361,4,308,inactive,Asahan,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
362,4,309,inactive,Batu Bara,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
363,4,310,inactive,Central Tapanuli,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
364,4,311,inactive,Dairi,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
365,4,312,inactive,Gunungsitoli,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
366,4,313,inactive,Karo,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
367,4,314,inactive,Labuhan Batu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
368,4,315,inactive,Langkat,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
369,4,316,inactive,Mandailing Natal,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
370,4,317,inactive,Nias,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
371,4,318,inactive,North Labuhan Batu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
372,4,319,inactive,North Padang Lawas,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
373,4,320,inactive,North Tapanuli,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
374,4,321,inactive,Padang Lawas,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
375,4,322,inactive,Padang Sidempuan,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
376,4,323,inactive,Samosir,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
377,4,324,inactive,Serdang Bedagai,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
378,4,325,inactive,Sibolga,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
379,4,326,inactive,South Labuhan Batu,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
380,4,327,inactive,Tebing Tinggi,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
381,4,328,inactive,Toba Samosir,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
382,4,329,inactive,Simalungun,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
383,4,330,inactive,Simalungun Kabupaten South,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
384,4,331,inactive,Boengkoelan,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
385,4,332,inactive,Jembrana West,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
386,4,333,inactive,Kebumen,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
387,4,334,inactive,Klungkung,"2024-07-05 09:44:09","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
